Disease1,Disease2,Sim
14,116,0.021276596
14,129,0.14285714300000002
14,132,0.08490566
14,137,0.01461039
14,149,0.054794521
14,152,0.121621622
14,154,0.063829787
14,157,0.15625
14,158,0.144230769
14,166,0.076923077
14,175,0.024691358
14,176,0.01863354
14,177,0.023809524
14,183,0.121621622
14,184,0.042918455
14,192,0.068965517
14,193,0.060606061
14,194,0.07860262
14,202,0.24137931
14,203,0.208333333
14,212,0.05
14,214,0.024691358
14,217,0.158730159
14,221,0.053097345
14,223,0.092544987
14,225,0.172413793
14,227,0.107784431
14,230,0.040540541
14,233,0.024691358
14,234,0.054660126
14,237,0.208333333
14,240,0.050632911
14,242,0.121621622
14,245,0.023809524
14,248,0.076923077
14,256,0.097826087
14,258,0.12552301300000002
14,260,0.144702842
14,265,0.31
14,271,0.102272727
14,273,0.05714285700000001
14,276,0.081818182
14,278,0.092071611
14,280,0.05952381
14,288,0.020725389
14,291,0.121621622
14,297,0.14285714300000002
14,302,0.15
14,303,0.107784431
14,304,0.02247191
14,305,0.026666667
14,306,0.171428571
14,307,0.121621622
14,309,0.102272727
14,316,0.051020408
14,319,0.012626263
14,324,0.050909091
14,330,0.01875
14,335,0.058536585
14,345,0.057692308
14,351,0.046272494
14,352,0.1125
14,361,0.056074766
14,363,0.06741573
14,371,0.057692308
14,373,0.636363636
14,376,0.081818182
14,378,0.08
14,379,0.025862069
14,380,0.6
14,390,0.062937063
14,391,0.01875
14,392,0.016025641
14,395,0.023529412000000003
14,403,0.0625
14,410,0.087804878
14,413,0.031914894
14,415,0.06741573
14,424,0.054660126
14,425,0.121621622
14,430,0.055299539
14,431,0.104651163
14,436,0.107784431
14,443,0.016025641
14,452,0.052344602
14,453,0.086538462
15,7,0.073170732
15,8,0.014827018
15,18,0.024390244
15,20,0.105882353
15,26,0.0390625
15,28,0.05882352900000001
15,34,0.02247191
15,36,0.023809524
15,39,0.051546392
15,46,0.130434783
15,52,0.049723757
15,59,0.027522936
15,60,0.077586207
15,67,0.061728395
15,76,0.02247191
15,78,0.319148936
15,82,0.179487179
15,85,0.023529412000000003
15,99,0.059602649
15,104,0.114285714
15,111,0.127272727
15,124,0.252747253
15,135,0.037267081
15,137,0.052083333
15,138,0.237113402
15,150,0.130434783
15,165,0.052264808
15,176,0.059602649
15,177,0.113924051
15,179,0.023809524
15,190,0.085714286
15,194,0.100456621
15,216,0.023809524
15,228,0.09375
15,231,0.016042781000000002
15,239,0.06818181799999999
15,245,0.113924051
15,247,0.027522936
15,264,0.031578947
15,268,0.076923077
15,273,0.06
15,279,0.236842105
15,295,0.111111111
15,308,0.066889632
15,317,0.223880597
15,319,0.04787234
15,320,0.022727273
15,329,0.120274914
15,330,0.08
15,338,0.028846154
15,350,0.140939597
15,360,0.149333333
15,362,0.017045455
15,365,0.032258065
15,370,0.028037383
15,374,0.27027027
15,377,0.09375
15,386,0.428571429
15,391,0.08
15,392,0.061643836
15,395,0.075
15,399,0.033707865
15,406,0.571428571
15,408,0.01875
15,412,0.026086957
15,413,0.101123596
15,419,0.12962963
15,440,0.061728395
15,441,0.384615385
15,443,0.061643836
15,445,0.014827018
15,447,0.033707865
16,0,0.028571429
16,6,0.075376884
16,19,0.07086614200000001
16,26,0.042253521
16,27,0.12244898
16,30,0.046511628
16,31,0.028571429
16,52,0.014354067
16,53,0.094736842
16,56,0.028328612000000006
16,59,0.284552846
16,60,0.023076923
16,62,0.022332506
16,66,0.267326733
16,71,0.046511628
16,77,0.017331023
16,80,0.033057851
16,88,0.028776978
16,92,0.07643312099999999
16,95,0.033613445
16,97,0.016129031999999998
16,99,0.016759777
16,103,0.135135135
16,106,0.08612440199999999
16,107,0.021005729
16,108,0.019607843
16,113,0.094736842
16,117,0.135135135
16,122,0.029411765
16,125,0.0390625
16,126,0.097087379
16,130,0.15
16,132,0.034782609
16,134,0.350649351
16,137,0.013081395
16,141,0.288659794
16,142,0.048192771
16,149,0.021097046
16,155,0.024390244
16,157,0.02189781
16,159,0.036144578
16,161,0.106976744
16,169,0.288888889
16,170,0.034285714
16,171,0.027027027
16,174,0.104651163
16,176,0.016759777
16,177,0.021505376
16,179,0.040816327
16,182,0.035714286
16,184,0.022049287
16,189,0.030769231
16,191,0.019047619
16,192,0.15625
16,193,0.027777778
16,200,0.074074074
16,204,0.043478261
16,208,0.027027027
16,218,0.185185185
16,219,0.5783132529999999
16,221,0.024
16,223,0.021176471
16,226,0.02
16,234,0.021005729
16,235,0.147540984
16,240,0.05882352900000001
16,245,0.021505376
16,249,0.229508197
16,251,0.026548673
16,275,0.15625
16,276,0.025210084
16,277,0.038834951
16,278,0.037470726
16,284,0.128205128
16,288,0.08530805699999999
16,290,0.038834951
16,306,0.025906736
16,319,0.011574073999999998
16,322,0.28571428600000004
16,324,0.017064846
16,325,0.042105263
16,330,0.016853933
16,335,0.01793722
16,338,0.021186441
16,349,0.020491803
16,351,0.021176471
16,357,0.105263158
16,359,0.034285714
16,360,0.020881671
16,364,0.126315789
16,366,0.025352113
16,376,0.302521008
16,377,0.018181818
16,381,0.029411765
16,382,0.15789473699999998
16,383,0.161290323
16,387,0.202247191
16,389,0.046511628
16,390,0.026315789
16,391,0.016853933
16,392,0.014367816
16,394,0.15789473699999998
16,395,0.021276596
16,401,0.046511628
16,404,0.08510638300000001
16,409,0.046511628
16,413,0.029126214
16,421,0.15789473699999998
16,423,0.116883117
16,424,0.021005729
16,429,0.033613445
16,430,0.021276596
16,435,0.025936599
16,438,0.035294118
16,443,0.014367816
16,444,0.024981631
16,450,0.045977011
16,451,0.018518519
16,453,0.03539823
17,1,0.027522936
17,9,0.141104294
17,19,0.032258065
17,21,0.040816327
17,22,0.226415094
17,24,0.076923077
17,32,0.037037037
17,35,0.125
17,37,0.109859155
17,40,0.119266055
17,44,0.045977011
17,45,0.141104294
17,50,0.17021276600000002
17,51,0.141104294
17,54,0.032608696
17,57,0.060606061
17,74,0.055045872
17,79,0.08988764
17,83,0.141104294
17,87,0.037037037
17,89,0.027522936
17,96,0.12972973
17,98,0.037037037
17,100,0.144230769
17,118,0.071428571
17,119,0.027522936
17,121,0.05
17,123,0.108396947
17,125,0.032
17,128,0.03539823
17,136,0.185185185
17,140,0.226804124
17,153,0.133663366
17,156,0.05
17,164,0.027522936
17,167,0.037037037
17,172,0.119266055
17,173,0.05
17,178,0.125
17,180,0.042105263
17,181,0.037037037
17,187,0.08988764
17,188,0.141104294
17,196,0.066666667
17,201,0.125
17,205,0.037037037
17,207,0.114427861
17,209,0.05
17,215,0.076923077
17,220,0.036036036
17,222,0.141104294
17,228,0.028037383
17,236,0.125
17,241,0.155339806
17,243,0.074074074
17,250,0.08988764
17,252,0.08988764
17,267,0.154639175
17,269,0.185185185
17,270,0.120418848
17,272,0.119266055
17,283,0.025954198
17,284,0.035087719
17,286,0.185185185
17,299,0.086419753
17,310,0.026455026
17,311,0.14953271
17,312,0.185185185
17,313,0.149425287
17,314,0.0625
17,319,0.028571429
17,321,0.064516129
17,323,0.152380952
17,331,0.076923077
17,332,0.125
17,333,0.119266055
17,334,0.144385027
17,337,0.141104294
17,339,0.065217391
17,340,0.13559322
17,341,0.036036036
17,342,0.030674847
17,344,0.152380952
17,346,0.185185185
17,347,0.141104294
17,349,0.033613445
17,353,0.074766355
17,358,0.027522936
17,367,0.125
17,368,0.03902439
17,385,0.119266055
17,388,0.037037037
17,397,0.030674847
17,400,0.076923077
17,402,0.037037037
17,411,0.141104294
17,414,0.034934498
17,415,0.017921147
17,417,0.04040404
17,419,0.050420168
17,422,0.125
17,427,0.124260355
17,432,0.141104294
17,434,0.1875
17,439,0.05
17,446,0.119266055
17,448,0.6724137929999999
17,449,0.185185185
17,450,0.071428571
18,7,0.023255814
18,8,0.649452269
18,15,0.024390244
18,20,0.033707865
18,26,0.037878788
18,28,0.01863354
18,34,0.064516129
18,36,0.06818181799999999
18,39,0.016286645
18,46,0.04109589
18,52,0.015873016
18,59,0.061946903
18,60,0.025
18,67,0.05882352900000001
18,76,0.064516129
18,78,0.020134228
18,82,0.024390244
18,85,0.06741573
18,94,0.112676056
18,99,0.018867925
18,100,0.154639175
18,104,0.059288538
18,106,0.19047619
18,108,0.086956522
18,111,0.01734104
18,124,0.063157895
18,135,0.035502959
18,137,0.016447368
18,138,0.059405941
18,150,0.04109589
18,158,0.233009709
18,165,0.01650165
18,176,0.018867925
18,177,0.036144578
18,179,0.06818181799999999
18,190,0.027027027
18,194,0.07048458099999999
18,216,0.06818181799999999
18,226,0.222222222
18,228,0.03
18,231,0.046153846
18,239,0.02173913
18,243,0.178217822
18,245,0.036144578
18,247,0.079646018
18,253,0.094117647
18,254,0.08988764
18,264,0.090909091
18,267,0.088888889
18,268,0.024390244
18,273,0.019230769
18,274,0.246575342
18,279,0.045454545
18,295,0.035294118
18,300,0.204545455
18,308,0.025396825
18,314,0.08988764
18,317,0.070422535
18,319,0.015306122
18,320,0.065217391
18,329,0.016286645
18,330,0.025316456
18,338,0.083333333
18,350,0.01910828
18,353,0.18
18,360,0.061381074
18,362,0.048913043
18,365,0.092783505
18,370,0.081081081
18,374,0.031088083
18,375,0.282352941
18,377,0.03
18,386,0.027027027
18,391,0.025316456
18,392,0.019480519
18,395,0.023809524
18,399,0.096774194
18,406,0.102272727
18,408,0.053571429
18,412,0.025210084
18,413,0.032258065
18,419,0.053571429
18,434,0.08988764
18,440,0.176470588
18,441,0.024390244
18,443,0.019480519
18,445,0.649452269
18,447,0.096774194
18,451,0.204081633
19,3,0.023622047
19,5,0.0234375
19,6,0.024896266
19,10,0.023076923
19,12,0.129032258
19,16,0.07086614200000001
19,17,0.032258065
19,24,0.05882352900000001
19,27,0.12543554
19,29,0.13636363599999998
19,32,0.028571429
19,43,0.019047619
19,47,0.13636363599999998
19,52,0.019920319
19,53,0.034482759
19,54,0.017241378999999998
19,55,0.028846154
19,57,0.048780488
19,59,0.083333333
19,60,0.026490066
19,61,0.257142857
19,62,0.032854209
19,67,0.025862069
19,69,0.0234375
19,74,0.015037594
19,79,0.017699115
19,81,0.147058824
19,86,0.075630252
19,97,0.096551724
19,99,0.022624434
19,103,0.659090909
19,106,0.09561753
19,108,0.024390244
19,112,0.016806723
19,113,0.034482759
19,114,0.026785714
19,117,0.477272727
19,118,0.014705882
19,120,0.028846154
19,121,0.038461538
19,122,0.048780488
19,125,0.040268456
19,130,0.148760331
19,131,0.028571429
19,133,0.147058824
19,134,0.306122449
19,137,0.019859813
19,143,0.022770398
19,146,0.019047619
19,148,0.017777778
19,149,0.107526882
19,153,0.036000000000000004
19,157,0.025316456
19,159,0.038461538
19,160,0.017094017
19,161,0.093385214
19,169,0.081081081
19,174,0.037383178
19,176,0.022624434
19,177,0.026315789
19,187,0.017699115
19,189,0.050632911
19,191,0.047619048
19,192,0.153846154
19,209,0.038461538
19,211,0.031746032
19,212,0.023076923
19,214,0.027027027
19,215,0.05882352900000001
19,218,0.176470588
19,225,0.025641026
19,226,0.024793388
19,232,0.13888888900000002
19,235,0.083916084
19,238,0.036363636
19,240,0.02020202
19,245,0.026315789
19,250,0.017699115
19,252,0.017699115
19,259,0.23275862100000005
19,261,0.033898305
19,262,0.036036036
19,263,0.315789474
19,266,0.105494505
19,271,0.025423729
19,275,0.153846154
19,276,0.05
19,280,0.043859649
19,281,0.028846154
19,284,0.15942029
19,288,0.09486166
19,297,0.022222222000000003
19,298,0.023696682
19,309,0.025423729
19,310,0.016877637
19,315,0.019047619
19,316,0.0234375
19,319,0.01744186
19,326,0.05882352900000001
19,330,0.022727273
19,331,0.411764706
19,335,0.033962264
19,340,0.014084507
19,344,0.015503876000000003
19,353,0.015267176
19,355,0.026785714
19,363,0.016806723
19,364,0.155172414
19,368,0.015810277
19,376,0.028571429
19,377,0.022900763
19,379,0.061643836
19,382,0.181034483
19,383,0.289473684
19,387,0.090909091
19,391,0.022727273
19,392,0.020833333
19,394,0.155172414
19,395,0.026086957
19,400,0.05882352900000001
19,404,0.165680473
19,413,0.032258065
19,414,0.010830325
19,415,0.125382263
19,417,0.016260163
19,418,0.186440678
19,419,0.041958042
19,420,0.28571428600000004
19,421,0.181034483
19,423,0.102040816
19,426,0.019047619
19,440,0.025862069
19,443,0.020833333
19,448,0.042857143
19,450,0.055555556
19,451,0.023255814
19,452,0.017286085
20,7,0.101123596
20,8,0.025641026
20,15,0.105882353
20,18,0.033707865
20,26,0.044444444000000013
20,28,0.089820359
20,34,0.03125
20,36,0.032967033
20,39,0.08463949800000001
20,46,0.15789473699999998
20,52,0.076923077
20,59,0.034482759
20,60,0.097560976
20,67,0.06818181799999999
20,76,0.03125
20,78,0.096774194
20,82,0.294117647
20,85,0.032608696
20,99,0.090909091
20,104,0.084942085
20,111,0.217877095
20,124,0.081632653
20,135,0.045714285999999986
20,137,0.08544303800000001
20,138,0.076923077
20,150,0.15789473699999998
20,165,0.39047619
20,176,0.090909091
20,177,0.139534884
20,179,0.032967033
20,190,0.116883117
20,194,0.120171674
20,216,0.032967033
20,228,0.116504854
20,231,0.024875622000000003
20,239,0.094736842
20,245,0.139534884
20,247,0.034482759
20,264,0.039215686
20,268,0.105882353
20,273,0.08411215
20,279,0.073529412
20,295,0.13636363599999998
20,308,0.146788991
20,317,0.486486486
20,319,0.074257426
20,320,0.031578947
20,329,0.210031348
20,330,0.109756098
20,338,0.036036036
20,350,0.239263804
20,360,0.089330025
20,362,0.026315789
20,365,0.04
20,370,0.035087719
20,374,0.16080402
20,377,0.116504854
20,386,0.116883117
20,391,0.109756098
20,392,0.09375
20,395,0.103448276
20,399,0.041666667
20,406,0.098901099
20,408,0.028735632
20,412,0.032786885
20,413,0.125
20,419,0.217391304
20,440,0.06818181799999999
20,441,0.105882353
20,443,0.09375
20,445,0.025641026
20,447,0.041666667
21,0,0.09
21,1,0.14733542300000002
21,9,0.031446541
21,11,0.046511628
21,17,0.040816327
21,22,0.057692308
21,25,0.044444444000000013
21,35,0.051282051
21,37,0.034582133
21,40,0.028213166
21,44,0.317647059
21,45,0.031446541
21,48,0.113924051
21,50,0.043478261
21,51,0.031446541
21,54,0.1
21,74,0.130841121
21,79,0.045977011
21,83,0.031446541
21,87,0.215189873
21,89,0.14733542300000002
21,96,0.033149171
21,98,0.417721519
21,100,0.029411765
21,104,0.022813688
21,118,0.036363636
21,119,0.14733542300000002
21,123,0.026604069
21,124,0.12
21,125,0.032520325
21,128,0.135135135
21,136,0.037974684
21,138,0.037735849
21,140,0.042105263
21,153,0.060606061
21,156,0.615384615
21,158,0.055555556
21,162,0.031446541
21,164,0.028213166
21,167,0.215189873
21,172,0.028213166
21,173,0.153846154
21,178,0.051282051
21,180,0.161290323
21,181,0.113924051
21,186,0.2
21,187,0.045977011
21,188,0.031446541
21,196,0.159090909
21,198,0.078947368
21,201,0.051282051
21,205,0.417721519
21,207,0.055837563
21,216,0.043010753
21,220,0.119266055
21,222,0.031446541
21,228,0.028571429
21,231,0.029268293
21,236,0.051282051
21,239,0.041237113
21,241,0.03960396
21,243,0.037735849
21,246,0.035294118
21,250,0.045977011
21,252,0.045977011
21,264,0.038461538
21,267,0.063157895
21,269,0.037974684
21,270,0.042780749000000014
21,272,0.028213166
21,275,0.098901099
21,283,0.136150235
21,286,0.037974684
21,287,0.031578947
21,299,0.037974684
21,310,0.081081081
21,311,0.038095238
21,312,0.037974684
21,313,0.047058824000000006
21,314,0.063829787
21,318,0.036144578
21,319,0.029126214
21,321,0.120879121
21,323,0.038834951
21,324,0.12720848099999998
21,332,0.051282051
21,333,0.028213166
21,334,0.06557377
21,337,0.031446541
21,339,0.4
21,340,0.034482759
21,341,0.119266055
21,342,0.031446541
21,344,0.038834951
21,346,0.037974684
21,347,0.031446541
21,349,0.034188034
21,353,0.038095238
21,358,0.14733542300000002
21,365,0.05882352900000001
21,367,0.051282051
21,368,0.164179104
21,385,0.028213166
21,388,0.037974684
21,390,0.12244898
21,397,0.16981132100000002
21,398,0.031446541
21,402,0.417721519
21,411,0.031446541
21,412,0.032258065
21,414,0.035555556
21,417,0.041237113
21,422,0.051282051
21,427,0.036363636
21,428,0.12
21,432,0.031446541
21,434,0.063829787
21,439,0.153846154
21,446,0.028213166
21,448,0.026315789
21,449,0.037974684
22,1,0.048433048
22,3,0.04587156
22,9,0.222857143
22,17,0.226415094
22,21,0.057692308
22,31,0.055248619000000006
22,35,0.162790698
22,37,0.187335092
22,40,0.202279202
22,44,0.064516129
22,45,0.222857143
22,50,0.24
22,51,0.222857143
22,54,0.051020408
22,57,0.05714285700000001
22,60,0.045112782
22,65,0.138613861
22,74,0.069565217
22,77,0.033955857
22,79,0.126315789
22,83,0.222857143
22,87,0.057471264
22,89,0.048433048
22,91,0.069767442
22,93,0.095238095
22,96,0.203045685
22,98,0.057471264
22,100,0.209090909
22,106,0.041860465
22,116,0.103773585
22,118,0.101694915
22,119,0.048433048
22,123,0.192034139
22,125,0.045801527
22,128,0.050420168
22,136,0.26436781600000003
22,140,0.291262136
22,153,0.200934579
22,156,0.069767442
22,157,0.042857143
22,161,0.045248869
22,163,0.132701422
22,164,0.048433048
22,167,0.057471264
22,168,0.238095238
22,172,0.202279202
22,173,0.069767442
22,175,0.150537634
22,178,0.162790698
22,180,0.059405941
22,181,0.057471264
22,187,0.126315789
22,188,0.222857143
22,196,0.083333333
22,197,0.108910891
22,201,0.162790698
22,205,0.057471264
22,207,0.183098592
22,212,0.053571429
22,217,0.103286385
22,220,0.051282051
22,222,0.222857143
22,224,0.128440367
22,228,0.044247788
22,233,0.150537634
22,235,0.04
22,236,0.162790698
22,240,0.038314176
22,241,0.220183486
22,243,0.105263158
22,244,0.063829787
22,250,0.126315789
22,252,0.126315789
22,257,0.152173913
22,260,0.055172414
22,267,0.223300971
22,269,0.26436781600000003
22,270,0.192118227
22,272,0.202279202
22,282,0.057471264
22,283,0.046941679000000014
22,286,0.26436781600000003
22,288,0.041474654
22,294,0.057471264
22,299,0.126436782
22,301,0.069767442
22,304,0.138613861
22,310,0.044776119
22,311,0.212389381
22,312,0.26436781600000003
22,313,0.225806452
22,314,0.078431373
22,319,0.045045045
22,321,0.08080808099999999
22,323,0.216216216
22,332,0.162790698
22,333,0.202279202
22,334,0.216080402
22,335,0.052401747
22,337,0.222857143
22,339,0.081632653
22,340,0.193548387
22,341,0.051282051
22,342,0.051428571
22,343,0.208333333
22,344,0.216216216
22,346,0.26436781600000003
22,347,0.222857143
22,349,0.048
22,353,0.10619469
22,358,0.048433048
22,367,0.162790698
22,368,0.055299539
22,369,0.117021277
22,375,0.06122449
22,385,0.202279202
22,388,0.057471264
22,396,0.095238095
22,397,0.051428571
22,402,0.057471264
22,407,0.095238095
22,411,0.222857143
22,414,0.049792531
22,415,0.041237113
22,417,0.05714285700000001
22,422,0.162790698
22,427,0.20441989
22,432,0.222857143
22,434,0.254901961
22,439,0.069767442
22,446,0.202279202
22,448,0.163934426
22,449,0.26436781600000003
23,0,0.108433735
23,4,0.134328358
23,13,0.092307692
23,41,0.07792207799999999
23,53,0.061643836
23,61,0.06185567
23,70,0.092307692
23,75,0.070175439
23,92,0.044444444000000013
23,107,0.103363413
23,113,0.061643836
23,127,0.7440000000000001
23,129,0.097826087
23,130,0.076923077
23,143,0.067605634
23,149,0.062176166
23,151,0.024
23,154,0.617283951
23,155,0.111801242
23,166,0.092307692
23,184,0.117647059
23,199,0.344262295
23,206,0.090909091
23,210,0.147540984
23,221,0.06271777
23,223,0.053412463
23,234,0.103363413
23,238,0.134328358
23,240,0.056872038
23,246,0.132352941
23,248,0.092307692
23,255,0.7440000000000001
23,256,0.113924051
23,258,0.056338028
23,260,0.014925373
23,292,0.130434783
23,324,0.048192771
23,327,0.019920319
23,345,0.483516484
23,351,0.106824926
23,352,0.134328358
23,357,0.065217391
23,361,0.063829787
23,371,0.483516484
23,390,0.046153846
23,393,0.028985507
23,403,0.5301204820000001
23,410,0.067039106
23,424,0.103363413
23,430,0.094240838
23,452,0.044280443
24,17,0.076923077
24,19,0.05882352900000001
24,32,0.084745763
24,57,0.103896104
24,121,0.103448276
24,209,0.103448276
24,215,0.14285714300000002
24,284,0.065217391
24,331,0.14285714300000002
24,400,0.14285714300000002
24,415,0.038297872
24,419,0.082474227
24,448,0.08510638300000001
24,450,0.129032258
25,0,0.031914894
25,11,0.3
25,21,0.044444444000000013
25,48,0.04109589
25,104,0.135458167
25,124,0.042553191
25,128,0.16190476199999998
25,138,0.04
25,158,0.05882352900000001
25,162,0.102040816
25,180,0.195402299
25,186,0.071428571
25,198,0.085714286
25,207,0.183783784
25,216,0.32183908
25,220,0.029126214
25,231,0.176165803
25,239,0.131868132
25,246,0.215189873
25,264,0.12244898
25,275,0.035294118
25,287,0.19101123600000006
25,318,0.22077922100000005
25,324,0.044280443
25,341,0.029126214
25,365,0.0625
25,390,0.042553191
25,398,0.183673469
25,412,0.644067797
25,428,0.042553191
26,0,0.035460993
26,2,0.128205128
26,4,0.096
26,6,0.121771218
26,7,0.037878788
26,8,0.032770606
26,10,0.117241379
26,12,0.06474820099999999
26,13,0.073170732
26,14,0.067669173
